station,year,annual_flow_summary,annual_flow_value
08MG005,1981,AMJ.max,317.48
08MG005,1982,AMJ.max,348.8
08MG005,1983,AMJ.max,300.32
08MG005,1984,AMJ.max,280.77
08MG005,1985,AMJ.max,272.71
08MG005,1986,AMJ.max,312.67
08MG005,1987,AMJ.max,318.81
08MG005,1988,AMJ.max,270.74
08MG005,1989,AMJ.max,270.13
08MG005,1990,AMJ.max,272.87
08MG005,1991,AMJ.max,351.74
08MG005,1992,AMJ.max,344.8
08MG005,1993,AMJ.max,223.74
08MG005,1994,AMJ.max,323.45
08MG005,1995,AMJ.max,316.68
08MG005,1996,AMJ.max,
08MG005,1997,AMJ.max,345.03
08MG005,1998,AMJ.max,336.32
08MG005,1999,AMJ.max,387.45
08MG005,2000,AMJ.max,283.23
08MG005,2001,AMJ.max,266.45
08MG005,2002,AMJ.max,320.87
08MG005,2003,AMJ.max,317.83
08MG005,2004,AMJ.max,293.65
08MG005,2005,AMJ.max,281.71
08MG005,2006,AMJ.max,327.61
08MG005,2007,AMJ.max,470.71
08MG005,2008,AMJ.max,276.42
08MG005,2009,AMJ.max,234.87
08MG005,2010,AMJ.max,321.29
08MG005,2011,AMJ.max,307.97
08MG005,2012,AMJ.max,395.94
08MG005,1958,DJF.mean,185.92
08MG005,1959,DJF.mean,134.5
08MG005,1960,DJF.mean,133.39
08MG005,1961,DJF.mean,156.91
08MG005,1962,DJF.mean,129.98
08MG005,1963,DJF.mean,141.41
08MG005,1964,DJF.mean,129.84
08MG005,1965,DJF.mean,136.08
08MG005,1966,DJF.mean,139.87
08MG005,1967,DJF.mean,177.08
08MG005,1968,DJF.mean,154.19
08MG005,1969,DJF.mean,157.56
08MG005,1970,DJF.mean,114.99
08MG005,1971,DJF.mean,147.24
08MG005,1972,DJF.mean,148.74
08MG005,1973,DJF.mean,
08MG005,1974,DJF.mean,153.26
08MG005,1975,DJF.mean,131.98
08MG005,1976,DJF.mean,147.17
08MG005,1977,DJF.mean,114.71
08MG005,1978,DJF.mean,135.43
08MG005,1979,DJF.mean,128.74
08MG005,1980,DJF.mean,144.64
08MG005,1981,DJF.mean,145.61
08MG005,1982,DJF.mean,138.04
08MG005,1983,DJF.mean,141.78
08MG005,1984,DJF.mean,126.6
08MG005,1985,DJF.mean,112.13
08MG005,1986,DJF.mean,133.78
08MG005,1987,DJF.mean,140.36
08MG005,1988,DJF.mean,132.66
08MG005,1989,DJF.mean,127.08
08MG005,1990,DJF.mean,135.93
08MG005,1991,DJF.mean,160.51
08MG005,1992,DJF.mean,147.76
08MG005,1993,DJF.mean,116.42
08MG005,1994,DJF.mean,137.1
08MG005,1995,DJF.mean,148.57
08MG005,1996,DJF.mean,
08MG005,1997,DJF.mean,169.03
08MG005,1998,DJF.mean,151.55
08MG005,1999,DJF.mean,155.63
08MG005,2000,DJF.mean,123.44
08MG005,2001,DJF.mean,122.38
08MG005,2002,DJF.mean,129.49
08MG005,2003,DJF.mean,155.45
08MG005,2004,DJF.mean,154.32
08MG005,2005,DJF.mean,135.08
08MG005,2006,DJF.mean,135.29
08MG005,2007,DJF.mean,165.56
08MG005,2008,DJF.mean,128.56
08MG005,2009,DJF.mean,117.17
08MG005,2010,DJF.mean,137.02
08MG005,2011,DJF.mean,
08MG005,2012,DJF.mean,148.05
08MG005,1958,MAM.mean,239.41
08MG005,1959,MAM.mean,162.64
08MG005,1960,MAM.mean,141.62
08MG005,1961,MAM.mean,195.93
08MG005,1962,MAM.mean,128.74
08MG005,1963,MAM.mean,144.87
08MG005,1964,MAM.mean,151.87
08MG005,1965,MAM.mean,138.29
08MG005,1966,MAM.mean,146.82
08MG005,1967,MAM.mean,203.05
08MG005,1968,MAM.mean,166.39
08MG005,1969,MAM.mean,262.73
08MG005,1970,MAM.mean,151.4
08MG005,1971,MAM.mean,164.09
08MG005,1972,MAM.mean,186.79
08MG005,1973,MAM.mean,135.43
08MG005,1974,MAM.mean,161.06
08MG005,1975,MAM.mean,135.41
08MG005,1976,MAM.mean,128.05
08MG005,1977,MAM.mean,122.99
08MG005,1978,MAM.mean,146.98
08MG005,1979,MAM.mean,124.7
08MG005,1980,MAM.mean,161.49
08MG005,1981,MAM.mean,133.93
08MG005,1982,MAM.mean,169.18
08MG005,1983,MAM.mean,182.74
08MG005,1984,MAM.mean,114.42
08MG005,1985,MAM.mean,141.05
08MG005,1986,MAM.mean,172.43
08MG005,1987,MAM.mean,175.91
08MG005,1988,MAM.mean,149.11
08MG005,1989,MAM.mean,162.17
08MG005,1990,MAM.mean,135.83
08MG005,1991,MAM.mean,162.21
08MG005,1992,MAM.mean,207.64
08MG005,1993,MAM.mean,159.75
08MG005,1994,MAM.mean,162.77
08MG005,1995,MAM.mean,189.6
08MG005,1996,MAM.mean,
08MG005,1997,MAM.mean,194.95
08MG005,1998,MAM.mean,201.41
08MG005,1999,MAM.mean,155.42
08MG005,2000,MAM.mean,144.47
08MG005,2001,MAM.mean,115.75
08MG005,2002,MAM.mean,171.47
08MG005,2003,MAM.mean,173.37
08MG005,2004,MAM.mean,175.64
08MG005,2005,MAM.mean,165.02
08MG005,2006,MAM.mean,184.96
08MG005,2007,MAM.mean,167.93
08MG005,2008,MAM.mean,147.27
08MG005,2009,MAM.mean,128.0
08MG005,2010,MAM.mean,136.79
08MG005,2011,MAM.mean,166.75
08MG005,2012,MAM.mean,161.5
08MG005,1958,JJA.mean,285.38
08MG005,1959,JJA.mean,229.91
08MG005,1960,JJA.mean,224.97
08MG005,1961,JJA.mean,264.27
08MG005,1962,JJA.mean,213.57
08MG005,1963,JJA.mean,234.8
08MG005,1964,JJA.mean,213.5
08MG005,1965,JJA.mean,219.79
08MG005,1966,JJA.mean,242.52
08MG005,1967,JJA.mean,275.32
08MG005,1968,JJA.mean,237.87
08MG005,1969,JJA.mean,198.2
08MG005,1970,JJA.mean,185.66
08MG005,1971,JJA.mean,265.97
08MG005,1972,JJA.mean,242.24
08MG005,1973,JJA.mean,211.99
08MG005,1974,JJA.mean,288.69
08MG005,1975,JJA.mean,216.42
08MG005,1976,JJA.mean,289.91
08MG005,1977,JJA.mean,208.52
08MG005,1978,JJA.mean,242.86
08MG005,1979,JJA.mean,244.91
08MG005,1980,JJA.mean,217.68
08MG005,1981,JJA.mean,253.71
08MG005,1982,JJA.mean,222.36
08MG005,1983,JJA.mean,217.06
08MG005,1984,JJA.mean,214.08
08MG005,1985,JJA.mean,191.81
08MG005,1986,JJA.mean,219.85
08MG005,1987,JJA.mean,226.91
08MG005,1988,JJA.mean,219.54
08MG005,1989,JJA.mean,187.33
08MG005,1990,JJA.mean,218.32
08MG005,1991,JJA.mean,308.79
08MG005,1992,JJA.mean,194.29
08MG005,1993,JJA.mean,178.0
08MG005,1994,JJA.mean,235.23
08MG005,1995,JJA.mean,206.96
08MG005,1996,JJA.mean,
08MG005,1997,JJA.mean,260.34
08MG005,1998,JJA.mean,240.66
08MG005,1999,JJA.mean,293.48
08MG005,2000,JJA.mean,211.01
08MG005,2001,JJA.mean,222.68
08MG005,2002,JJA.mean,211.0
08MG005,2003,JJA.mean,216.07
08MG005,2004,JJA.mean,245.96
08MG005,2005,JJA.mean,200.34
08MG005,2006,JJA.mean,206.36
08MG005,2007,JJA.mean,282.41
08MG005,2008,JJA.mean,201.76
08MG005,2009,JJA.mean,200.16
08MG005,2010,JJA.mean,237.51
08MG005,2011,JJA.mean,257.42
08MG005,2012,JJA.mean,260.8
08MG005,1958,SON.mean,82.92
08MG005,1959,SON.mean,47.29
08MG005,1960,SON.mean,68.06
08MG005,1961,SON.mean,50.02
08MG005,1962,SON.mean,82.57
08MG005,1963,SON.mean,75.52
08MG005,1964,SON.mean,59.11
08MG005,1965,SON.mean,84.24
08MG005,1966,SON.mean,66.89
08MG005,1967,SON.mean,101.83
08MG005,1968,SON.mean,88.62
08MG005,1969,SON.mean,54.93
08MG005,1970,SON.mean,34.65
08MG005,1971,SON.mean,52.25
08MG005,1972,SON.mean,48.89
08MG005,1973,SON.mean,
08MG005,1974,SON.mean,49.79
08MG005,1975,SON.mean,81.51
08MG005,1976,SON.mean,62.47
08MG005,1977,SON.mean,39.66
08MG005,1978,SON.mean,49.26
08MG005,1979,SON.mean,49.68
08MG005,1980,SON.mean,92.34
08MG005,1981,SON.mean,85.17
08MG005,1982,SON.mean,58.83
08MG005,1983,SON.mean,56.78
08MG005,1984,SON.mean,80.78
08MG005,1985,SON.mean,33.28
08MG005,1986,SON.mean,37.45
08MG005,1987,SON.mean,47.01
08MG005,1988,SON.mean,62.32
08MG005,1989,SON.mean,65.82
08MG005,1990,SON.mean,89.46
08MG005,1991,SON.mean,53.09
08MG005,1992,SON.mean,70.15
08MG005,1993,SON.mean,39.31
08MG005,1994,SON.mean,43.15
08MG005,1995,SON.mean,85.81
08MG005,1996,SON.mean,
08MG005,1997,SON.mean,95.36
08MG005,1998,SON.mean,48.76
08MG005,1999,SON.mean,59.27
08MG005,2000,SON.mean,46.57
08MG005,2001,SON.mean,60.83
08MG005,2002,SON.mean,42.39
08MG005,2003,SON.mean,113.83
08MG005,2004,SON.mean,77.69
08MG005,2005,SON.mean,68.97
08MG005,2006,SON.mean,50.15
08MG005,2007,SON.mean,82.24
08MG005,2008,SON.mean,67.03
08MG005,2009,SON.mean,52.83
08MG005,2010,SON.mean,67.33
08MG005,2011,SON.mean,52.23
08MG005,2012,SON.mean,60.91
08NB005,1958,ann.mean,185.76
08NB005,1959,ann.mean,
08NB005,1960,ann.mean,
08NB005,1961,ann.mean,194.66
08NB005,1962,ann.mean,174.4
08NB005,1963,ann.mean,179.76
08NB005,1964,ann.mean,172.32
08NB005,1965,ann.mean,186.86
08NB005,1966,ann.mean,189.33
08NB005,1967,ann.mean,207.2
08NB005,1968,ann.mean,175.33
08NB005,1969,ann.mean,185.04
08NB005,1970,ann.mean,140.99
08NB005,1971,ann.mean,174.46
08NB005,1972,ann.mean,220.08
08NB005,1973,ann.mean,147.96
08NB005,1974,ann.mean,191.29
08NB005,1975,ann.mean,148.24
08NB005,1976,ann.mean,217.29
08NB005,1977,ann.mean,131.41
08NB005,1978,ann.mean,175.46
08NB005,1979,ann.mean,144.89
08NB005,1980,ann.mean,175.48
08NB005,1981,ann.mean,189.06
08NB005,1982,ann.mean,186.88
08NB005,1983,ann.mean,164.16
08NB005,1984,ann.mean,147.63
08NB005,1985,ann.mean,144.71
08NB005,1986,ann.mean,180.46
08NB005,1987,ann.mean,153.37
08NB005,1988,ann.mean,166.44
08NB005,1989,ann.mean,162.76
08NB005,1990,ann.mean,193.11
08NB005,1991,ann.mean,206.62
08NB005,1992,ann.mean,152.95
08NB005,1993,ann.mean,136.17
08NB005,1994,ann.mean,155.85
08NB005,1995,ann.mean,166.72
08NB005,1996,ann.mean,195.56
08NB005,1997,ann.mean,195.21
08NB005,1998,ann.mean,158.68
08NB005,1999,ann.mean,184.09
08NB005,2000,ann.mean,165.89
08NB005,2001,ann.mean,118.13
08NB005,2002,ann.mean,167.31
08NB005,2003,ann.mean,159.33
08NB005,2004,ann.mean,154.08
08NB005,2005,ann.mean,165.28
08NB005,2006,ann.mean,166.37
08NB005,2007,ann.mean,189.39
08NB005,2008,ann.mean,154.46
08NB005,2009,ann.mean,129.68
08NB005,2010,ann.mean,134.13
08NB005,2011,ann.mean,178.92
08NB005,2012,ann.mean,209.09
08NB005,1958,ann.min,28.3
08NB005,1959,ann.min,
08NB005,1960,ann.min,
08NB005,1961,ann.min,27.5
08NB005,1962,ann.min,26.6
08NB005,1963,ann.min,28.2
08NB005,1964,ann.min,30.0
08NB005,1965,ann.min,31.1
08NB005,1966,ann.min,29.7
08NB005,1967,ann.min,26.9
08NB005,1968,ann.min,27.5
08NB005,1969,ann.min,25.6
08NB005,1970,ann.min,26.1
08NB005,1971,ann.min,27.8
08NB005,1972,ann.min,21.0
08NB005,1973,ann.min,30.3
08NB005,1974,ann.min,30.3
08NB005,1975,ann.min,22.5
08NB005,1976,ann.min,22.9
08NB005,1977,ann.min,24.9
08NB005,1978,ann.min,26.2
08NB005,1979,ann.min,26.7
08NB005,1980,ann.min,20.0
08NB005,1981,ann.min,28.1
08NB005,1982,ann.min,23.8
08NB005,1983,ann.min,28.3
08NB005,1984,ann.min,28.6
08NB005,1985,ann.min,23.0
08NB005,1986,ann.min,26.9
08NB005,1987,ann.min,22.9
08NB005,1988,ann.min,22.4
08NB005,1989,ann.min,17.7
08NB005,1990,ann.min,19.0
08NB005,1991,ann.min,31.2
08NB005,1992,ann.min,24.2
08NB005,1993,ann.min,21.4
08NB005,1994,ann.min,22.2
08NB005,1995,ann.min,17.2
08NB005,1996,ann.min,26.2
08NB005,1997,ann.min,27.0
08NB005,1998,ann.min,15.8
08NB005,1999,ann.min,30.2
08NB005,2000,ann.min,25.7
08NB005,2001,ann.min,22.5
08NB005,2002,ann.min,23.5
08NB005,2003,ann.min,23.9
08NB005,2004,ann.min,24.8
08NB005,2005,ann.min,25.7
08NB005,2006,ann.min,23.0
08NB005,2007,ann.min,21.0
08NB005,2008,ann.min,22.0
08NB005,2009,ann.min,24.0
08NB005,2010,ann.min,20.8
08NB005,2011,ann.min,18.7
08NB005,2012,ann.min,22.0
08NB005,1958,ann.max,725.0
08NB005,1959,ann.max,
08NB005,1960,ann.max,
08NB005,1961,ann.max,968.0
08NB005,1962,ann.max,714.0
08NB005,1963,ann.max,708.0
08NB005,1964,ann.max,688.0
08NB005,1965,ann.max,646.0
08NB005,1966,ann.max,680.0
08NB005,1967,ann.max,864.0
08NB005,1968,ann.max,716.0
08NB005,1969,ann.max,716.0
08NB005,1970,ann.max,541.0
08NB005,1971,ann.max,663.0
08NB005,1972,ann.max,1300.0
08NB005,1973,ann.max,532.0
08NB005,1974,ann.max,1120.0
08NB005,1975,ann.max,637.0
08NB005,1976,ann.max,716.0
08NB005,1977,ann.max,549.0
08NB005,1978,ann.max,680.0
08NB005,1979,ann.max,516.0
08NB005,1980,ann.max,612.0
08NB005,1981,ann.max,640.0
08NB005,1982,ann.max,831.0
08NB005,1983,ann.max,587.0
08NB005,1984,ann.max,674.0
08NB005,1985,ann.max,557.0
08NB005,1986,ann.max,841.0
08NB005,1987,ann.max,562.0
08NB005,1988,ann.max,652.0
08NB005,1989,ann.max,679.0
08NB005,1990,ann.max,796.0
08NB005,1991,ann.max,793.0
08NB005,1992,ann.max,558.0
08NB005,1993,ann.max,488.0
08NB005,1994,ann.max,518.0
08NB005,1995,ann.max,615.0
08NB005,1996,ann.max,785.0
08NB005,1997,ann.max,774.0
08NB005,1998,ann.max,460.0
08NB005,1999,ann.max,649.0
08NB005,2000,ann.max,590.0
08NB005,2001,ann.max,526.0
08NB005,2002,ann.max,908.0
08NB005,2003,ann.max,609.0
08NB005,2004,ann.max,533.0
08NB005,2005,ann.max,523.0
08NB005,2006,ann.max,679.0
08NB005,2007,ann.max,903.0
08NB005,2008,ann.max,648.0
08NB005,2009,ann.max,480.0
08NB005,2010,ann.max,551.0
08NB005,2011,ann.max,657.0
08NB005,2012,ann.max,898.0
08NB005,1958,JAS.min,93.04
08NB005,1959,JAS.min,127.55
08NB005,1960,JAS.min,88.62
08NB005,1961,JAS.min,99.55
08NB005,1962,JAS.min,91.73
08NB005,1963,JAS.min,103.07
08NB005,1964,JAS.min,128.73
08NB005,1965,JAS.min,108.86
08NB005,1966,JAS.min,97.21
08NB005,1967,JAS.min,102.95
08NB005,1968,JAS.min,98.01
08NB005,1969,JAS.min,93.57
08NB005,1970,JAS.min,68.41
08NB005,1971,JAS.min,76.75
08NB005,1972,JAS.min,94.84
08NB005,1973,JAS.min,76.69
08NB005,1974,JAS.min,74.24
08NB005,1975,JAS.min,88.34
08NB005,1976,JAS.min,113.4
08NB005,1977,JAS.min,62.89
08NB005,1978,JAS.min,117.7
08NB005,1979,JAS.min,76.44
08NB005,1980,JAS.min,107.87
08NB005,1981,JAS.min,84.09
08NB005,1982,JAS.min,112.53
08NB005,1983,JAS.min,66.39
08NB005,1984,JAS.min,81.19
08NB005,1985,JAS.min,76.36
08NB005,1986,JAS.min,84.4
08NB005,1987,JAS.min,63.7
08NB005,1988,JAS.min,102.86
08NB005,1989,JAS.min,83.3
08NB005,1990,JAS.min,84.46
08NB005,1991,JAS.min,82.84
08NB005,1992,JAS.min,92.38
08NB005,1993,JAS.min,80.42
08NB005,1994,JAS.min,67.51
08NB005,1995,JAS.min,94.29
08NB005,1996,JAS.min,87.89
08NB005,1997,JAS.min,157.55
08NB005,1998,JAS.min,65.45
08NB005,1999,JAS.min,78.17
08NB005,2000,JAS.min,86.4
08NB005,2001,JAS.min,53.06
08NB005,2002,JAS.min,67.13
08NB005,2003,JAS.min,130.59
08NB005,2004,JAS.min,108.03
08NB005,2005,JAS.min,130.18
08NB005,2006,JAS.min,67.58
08NB005,2007,JAS.min,73.19
08NB005,2008,JAS.min,86.86
08NB005,2009,JAS.min,65.21
08NB005,2010,JAS.min,112.83
08NB005,2011,JAS.min,113.82
08NB005,2012,JAS.min,89.37
08NB005,1958,AMJ.max,651.77
08NB005,1959,AMJ.max,654.23
08NB005,1960,AMJ.max,576.45
08NB005,1961,AMJ.max,801.9
08NB005,1962,AMJ.max,508.39
08NB005,1963,AMJ.max,557.03
08NB005,1964,AMJ.max,556.87
08NB005,1965,AMJ.max,522.2
08NB005,1966,AMJ.max,582.45
08NB005,1967,AMJ.max,718.53
08NB005,1968,AMJ.max,539.35
08NB005,1969,AMJ.max,631.47
08NB005,1970,AMJ.max,482.53
08NB005,1971,AMJ.max,539.8
08NB005,1972,AMJ.max,849.53
08NB005,1973,AMJ.max,436.45
08NB005,1974,AMJ.max,607.5
08NB005,1975,AMJ.max,489.19
08NB005,1976,AMJ.max,647.32
08NB005,1977,AMJ.max,389.0
08NB005,1978,AMJ.max,543.71
08NB005,1979,AMJ.max,430.53
08NB005,1980,AMJ.max,538.67
08NB005,1981,AMJ.max,554.19
08NB005,1982,AMJ.max,574.7
08NB005,1983,AMJ.max,470.16
08NB005,1984,AMJ.max,469.32
08NB005,1985,AMJ.max,435.03
08NB005,1986,AMJ.max,689.07
08NB005,1987,AMJ.max,449.3
08NB005,1988,AMJ.max,529.0
08NB005,1989,AMJ.max,495.2
08NB005,1990,AMJ.max,628.19
08NB005,1991,AMJ.max,659.42
08NB005,1992,AMJ.max,487.63
08NB005,1993,AMJ.max,364.47
08NB005,1994,AMJ.max,434.97
08NB005,1995,AMJ.max,548.33
08NB005,1996,AMJ.max,660.32
08NB005,1997,AMJ.max,631.37
08NB005,1998,AMJ.max,402.0
08NB005,1999,AMJ.max,534.39
08NB005,2000,AMJ.max,551.42
08NB005,2001,AMJ.max,332.9
08NB005,2002,AMJ.max,619.42
08NB005,2003,AMJ.max,526.67
08NB005,2004,AMJ.max,410.39
08NB005,2005,AMJ.max,464.43
08NB005,2006,AMJ.max,547.07
08NB005,2007,AMJ.max,673.83
08NB005,2008,AMJ.max,457.32
08NB005,2009,AMJ.max,398.9
08NB005,2010,AMJ.max,394.1
08NB005,2011,AMJ.max,580.55
08NB005,2012,AMJ.max,737.97
08NB005,1958,DJF.mean,214.34
08NB005,1959,DJF.mean,
08NB005,1960,DJF.mean,195.7
08NB005,1961,DJF.mean,225.43
08NB005,1962,DJF.mean,200.94
08NB005,1963,DJF.mean,206.42
08NB005,1964,DJF.mean,199.42
08NB005,1965,DJF.mean,215.85
08NB005,1966,DJF.mean,218.62
08NB005,1967,DJF.mean,241.65
08NB005,1968,DJF.mean,203.36
08NB005,1969,DJF.mean,215.21
08NB005,1970,DJF.mean,162.24
08NB005,1971,DJF.mean,201.76
08NB005,1972,DJF.mean,257.18
08NB005,1973,DJF.mean,169.66
08NB005,1974,DJF.mean,220.25
08NB005,1975,DJF.mean,171.8
08NB005,1976,DJF.mean,253.01
08NB005,1977,DJF.mean,150.38
08NB005,1978,DJF.mean,203.32
08NB005,1979,DJF.mean,166.38
08NB005,1980,DJF.mean,204.37
08NB005,1981,DJF.mean,216.94
08NB005,1982,DJF.mean,217.01
08NB005,1983,DJF.mean,187.84
08NB005,1984,DJF.mean,169.9
08NB005,1985,DJF.mean,167.04
08NB005,1986,DJF.mean,209.58
08NB005,1987,DJF.mean,177.09
08NB005,1988,DJF.mean,194.11
08NB005,1989,DJF.mean,189.15
08NB005,1990,DJF.mean,224.23
08NB005,1991,DJF.mean,238.65
08NB005,1992,DJF.mean,175.33
08NB005,1993,DJF.mean,157.44
08NB005,1994,DJF.mean,180.14
08NB005,1995,DJF.mean,194.17
08NB005,1996,DJF.mean,225.93
08NB005,1997,DJF.mean,226.56
08NB005,1998,DJF.mean,181.95
08NB005,1999,DJF.mean,213.17
08NB005,2000,DJF.mean,189.83
08NB005,2001,DJF.mean,135.12
08NB005,2002,DJF.mean,194.22
08NB005,2003,DJF.mean,184.34
08NB005,2004,DJF.mean,178.0
08NB005,2005,DJF.mean,187.52
08NB005,2006,DJF.mean,190.86
08NB005,2007,DJF.mean,219.32
08NB005,2008,DJF.mean,178.41
08NB005,2009,DJF.mean,148.52
08NB005,2010,DJF.mean,154.09
08NB005,2011,DJF.mean,207.47
08NB005,2012,DJF.mean,243.41
08NB005,1958,MAM.mean,351.21
08NB005,1959,MAM.mean,291.53
08NB005,1960,MAM.mean,229.38
08NB005,1961,MAM.mean,375.03
08NB005,1962,MAM.mean,244.7
08NB005,1963,MAM.mean,282.95
08NB005,1964,MAM.mean,234.75
08NB005,1965,MAM.mean,259.55
08NB005,1966,MAM.mean,292.5
08NB005,1967,MAM.mean,315.5
08NB005,1968,MAM.mean,254.18
08NB005,1969,MAM.mean,349.35
08NB005,1970,MAM.mean,220.02
08NB005,1971,MAM.mean,289.38
08NB005,1972,MAM.mean,399.33
08NB005,1973,MAM.mean,215.91
08NB005,1974,MAM.mean,289.78
08NB005,1975,MAM.mean,179.4
08NB005,1976,MAM.mean,276.54
08NB005,1977,MAM.mean,205.78
08NB005,1978,MAM.mean,240.7
08NB005,1979,MAM.mean,216.2
08NB005,1980,MAM.mean,361.58
08NB005,1981,MAM.mean,255.99
08NB005,1982,MAM.mean,264.92
08NB005,1983,MAM.mean,243.56
08NB005,1984,MAM.mean,173.23
08NB005,1985,MAM.mean,248.75
08NB005,1986,MAM.mean,321.24
08NB005,1987,MAM.mean,288.83
08NB005,1988,MAM.mean,282.53
08NB005,1989,MAM.mean,254.84
08NB005,1990,MAM.mean,286.83
08NB005,1991,MAM.mean,300.92
08NB005,1992,MAM.mean,270.23
08NB005,1993,MAM.mean,224.27
08NB005,1994,MAM.mean,265.9
08NB005,1995,MAM.mean,260.38
08NB005,1996,MAM.mean,298.23
08NB005,1997,MAM.mean,310.13
08NB005,1998,MAM.mean,270.34
08NB005,1999,MAM.mean,232.79
08NB005,2000,MAM.mean,214.49
08NB005,2001,MAM.mean,177.41
08NB005,2002,MAM.mean,256.61
08NB005,2003,MAM.mean,254.12
08NB005,2004,MAM.mean,223.96
08NB005,2005,MAM.mean,263.73
08NB005,2006,MAM.mean,309.86
08NB005,2007,MAM.mean,336.16
08NB005,2008,MAM.mean,233.72
08NB005,2009,MAM.mean,186.01
08NB005,2010,MAM.mean,186.23
08NB005,2011,MAM.mean,257.04
08NB005,2012,MAM.mean,326.76
08NB005,1958,JJA.mean,291.29
08NB005,1959,JJA.mean,405.73
08NB005,1960,JJA.mean,345.72
08NB005,1961,JJA.mean,297.73
08NB005,1962,JJA.mean,338.51
08NB005,1963,JJA.mean,322.01
08NB005,1964,JJA.mean,334.61
08NB005,1965,JJA.mean,369.54
08NB005,1966,JJA.mean,356.23
08NB005,1967,JJA.mean,415.11
08NB005,1968,JJA.mean,343.0
08NB005,1969,JJA.mean,291.03
08NB005,1970,JJA.mean,261.34
08NB005,1971,JJA.mean,318.3
08NB005,1972,JJA.mean,385.74
08NB005,1973,JJA.mean,279.66
08NB005,1974,JJA.mean,377.2
08NB005,1975,JJA.mean,308.07
08NB005,1976,JJA.mean,486.04
08NB005,1977,JJA.mean,237.12
08NB005,1978,JJA.mean,346.19
08NB005,1979,JJA.mean,277.94
08NB005,1980,JJA.mean,243.12
08NB005,1981,JJA.mean,392.44
08NB005,1982,JJA.mean,371.42
08NB005,1983,JJA.mean,313.37
08NB005,1984,JJA.mean,323.68
08NB005,1985,JJA.mean,242.43
08NB005,1986,JJA.mean,299.98
08NB005,1987,JJA.mean,242.17
08NB005,1988,JJA.mean,283.28
08NB005,1989,JJA.mean,294.38
08NB005,1990,JJA.mean,377.77
08NB005,1991,JJA.mean,423.28
08NB005,1992,JJA.mean,242.04
08NB005,1993,JJA.mean,233.15
08NB005,1994,JJA.mean,276.43
08NB005,1995,JJA.mean,305.22
08NB005,1996,JJA.mean,385.25
08NB005,1997,JJA.mean,340.45
08NB005,1998,JJA.mean,274.94
08NB005,1999,JJA.mean,383.22
08NB005,2000,JJA.mean,347.75
08NB005,2001,JJA.mean,221.59
08NB005,2002,JJA.mean,335.01
08NB005,2003,JJA.mean,250.55
08NB005,2004,JJA.mean,284.75
08NB005,2005,JJA.mean,262.51
08NB005,2006,JJA.mean,256.51
08NB005,2007,JJA.mean,322.78
08NB005,2008,JJA.mean,290.57
08NB005,2009,JJA.mean,250.49
08NB005,2010,JJA.mean,252.77
08NB005,2011,JJA.mean,356.8
08NB005,2012,JJA.mean,404.18
08NB005,1958,SON.mean,59.72
08NB005,1959,SON.mean,
08NB005,1960,SON.mean,61.22
08NB005,1961,SON.mean,65.05
08NB005,1962,SON.mean,73.23
08NB005,1963,SON.mean,69.77
08NB005,1964,SON.mean,84.88
08NB005,1965,SON.mean,79.59
08NB005,1966,SON.mean,66.77
08NB005,1967,SON.mean,64.19
08NB005,1968,SON.mean,66.87
08NB005,1969,SON.mean,64.41
08NB005,1970,SON.mean,47.97
08NB005,1971,SON.mean,54.81
08NB005,1972,SON.mean,60.96
08NB005,1973,SON.mean,56.79
08NB005,1974,SON.mean,54.47
08NB005,1975,SON.mean,75.6
08NB005,1976,SON.mean,70.68
08NB005,1977,SON.mean,47.16
08NB005,1978,SON.mean,78.88
08NB005,1979,SON.mean,48.71
08NB005,1980,SON.mean,66.22
08NB005,1981,SON.mean,60.59
08NB005,1982,SON.mean,74.93
08NB005,1983,SON.mean,54.32
08NB005,1984,SON.mean,56.72
08NB005,1985,SON.mean,55.66
08NB005,1986,SON.mean,61.96
08NB005,1987,SON.mean,45.88
08NB005,1988,SON.mean,69.68
08NB005,1989,SON.mean,70.7
08NB005,1990,SON.mean,69.22
08NB005,1991,SON.mean,58.7
08NB005,1992,SON.mean,58.55
08NB005,1993,SON.mean,55.1
08NB005,1994,SON.mean,46.43
08NB005,1995,SON.mean,68.49
08NB005,1996,SON.mean,57.94
08NB005,1997,SON.mean,90.86
08NB005,1998,SON.mean,47.84
08NB005,1999,SON.mean,82.58
08NB005,2000,SON.mean,56.0
08NB005,2001,SON.mean,40.64
08NB005,2002,SON.mean,45.91
08NB005,2003,SON.mean,97.53
08NB005,2004,SON.mean,71.4
08NB005,2005,SON.mean,84.43
08NB005,2006,SON.mean,56.79
08NB005,2007,SON.mean,54.0
08NB005,2008,SON.mean,60.07
08NB005,2009,SON.mean,47.7
08NB005,2010,SON.mean,64.86
08NB005,2011,SON.mean,67.48
08NB005,2012,SON.mean,68.09
08NF001,1958,ann.mean,
08NF001,1959,ann.mean,
08NF001,1960,ann.mean,
08NF001,1961,ann.mean,5.01
08NF001,1962,ann.mean,4.66
08NF001,1963,ann.mean,5.38
08NF001,1964,ann.mean,4.08
08NF001,1965,ann.mean,5.74
08NF001,1966,ann.mean,6.09
08NF001,1967,ann.mean,5.54
08NF001,1968,ann.mean,4.37
08NF001,1969,ann.mean,5.5
08NF001,1970,ann.mean,2.73
08NF001,1971,ann.mean,5.35
08NF001,1972,ann.mean,7.59
